product_id,name,price,description,specifications,category,brand,image,rating,battery_life,windows_free,weight_kg,ram_gb,ssd_gb,display_size,processor_type
ACE0687,Acer Model 687,95339,"Acer laptop with Apple M1, 6GB RAM, 256GB SSD, 15.6-inch display","Apple M1, 6GB RAM, 256GB SSD, 15.6-inch, Battery: 12hrs",Business,Acer,Image of Acer Model 687,3.8,12,Yes,4.37,6,256,15.6-inch,Apple M1
SAM0688,Samsung Model 688,65933,"Samsung laptop with Intel i7, 12GB RAM, 128GB SSD, 15.6-inch display","Intel i7, 12GB RAM, 128GB SSD, 15.6-inch, Battery: 8hrs",Gaming,Samsung,Image of Samsung Model 688,4.9,8,No,2.14,12,128,15.6-inch,Intel i7
SAM0689,Samsung Model 689,70801,"Samsung laptop with Apple M3, 8GB RAM, 512GB SSD, 15.6-inch display","Apple M3, 8GB RAM, 512GB SSD, 15.6-inch, Battery: 6hrs",Convertible,Samsung,Image of Samsung Model 689,4.9,6,No,3.95,8,512,15.6-inch,Apple M3
MIC0690,Microsoft Model 690,45112,"Microsoft laptop with Intel i5, 6GB RAM, 256GB SSD, 15.6-inch display","Intel i5, 6GB RAM, 256GB SSD, 15.6-inch, Battery: 11hrs",Business,Microsoft,Image of Microsoft Model 690,4.2,11,Yes,2.42,6,256,15.6-inch,Intel i5
MIC0691,Microsoft Model 691,88580,"Microsoft laptop with Intel i7, 6GB RAM, 512GB SSD, 14-inch display","Intel i7, 6GB RAM, 512GB SSD, 14-inch, Battery: 12hrs",Gaming,Microsoft,Image of Microsoft Model 691,3.9,12,Yes,1.41,6,512,14-inch,Intel i7
LEN0692,Lenovo Model 692,85184,"Lenovo laptop with Apple M3, 6GB RAM, 256GB SSD, 15.6-inch display","Apple M3, 6GB RAM, 256GB SSD, 15.6-inch, Battery: 13hrs",Ultrabook,Lenovo,Image of Lenovo Model 692,3.7,13,No,4.11,6,256,15.6-inch,Apple M3
HP0693,HP Model 693,64283,"HP laptop with Apple M3, 4GB RAM, 128GB SSD, 15.6-inch display","Apple M3, 4GB RAM, 128GB SSD, 15.6-inch, Battery: 12hrs",Student,HP,Image of HP Model 693,4.0,12,Yes,3.86,4,128,15.6-inch,Apple M3
MIC0694,Microsoft Model 694,32729,"Microsoft laptop with AMD Ryzen 7, 6GB RAM, 128GB SSD, 15.6-inch display","AMD Ryzen 7, 6GB RAM, 128GB SSD, 15.6-inch, Battery: 10hrs",Workstation,Microsoft,Image of Microsoft Model 694,4.2,10,No,3.47,6,128,15.6-inch,AMD Ryzen 7
HP0695,HP Model 695,21106,"HP laptop with Intel i7, 6GB RAM, 256GB SSD, 14-inch display","Intel i7, 6GB RAM, 256GB SSD, 14-inch, Battery: 7hrs",Business,HP,Image of HP Model 695,3.9,7,Yes,2.75,6,256,14-inch,Intel i7
MSI0696,MSI Model 696,97026,"MSI laptop with Apple M3, 12GB RAM, 512GB SSD, 14-inch display","Apple M3, 12GB RAM, 512GB SSD, 14-inch, Battery: 8hrs",Convertible,MSI,Image of MSI Model 696,4.5,8,Yes,3.41,12,512,14-inch,Apple M3
LEN0697,Lenovo Model 697,94145,"Lenovo laptop with Intel i3, 12GB RAM, 512GB SSD, 15.6-inch display","Intel i3, 12GB RAM, 512GB SSD, 15.6-inch, Battery: 9hrs",Business,Lenovo,Image of Lenovo Model 697,4.5,9,Yes,4.27,12,512,15.6-inch,Intel i3
ACE0698,Acer Model 698,88944,"Acer laptop with AMD Ryzen 5, 12GB RAM, 256GB SSD, 14-inch display","AMD Ryzen 5, 12GB RAM, 256GB SSD, 14-inch, Battery: 12hrs",Business,Acer,Image of Acer Model 698,4.8,12,Yes,2.55,12,256,14-inch,AMD Ryzen 5
ASU0699,Asus Model 699,23457,"Asus laptop with Intel i3, 6GB RAM, 128GB SSD, 14-inch display","Intel i3, 6GB RAM, 128GB SSD, 14-inch, Battery: 7hrs",Workstation,Asus,Image of Asus Model 699,4.9,7,Yes,2.82,6,128,14-inch,Intel i3
MIC0700,Microsoft Model 700,44913,"Microsoft laptop with Apple M2, 6GB RAM, 256GB SSD, 15.6-inch display","Apple M2, 6GB RAM, 256GB SSD, 15.6-inch, Battery: 12hrs",Gaming,Microsoft,Image of Microsoft Model 700,4.6,12,No,1.39,6,256,15.6-inch,Apple M2
DEL0701,Dell Model 701,24730,"Dell laptop with AMD Ryzen 5, 4GB RAM, 128GB SSD, 14-inch display","AMD Ryzen 5, 4GB RAM, 128GB SSD, 14-inch, Battery: 8hrs",Convertible,Dell,Image of Dell Model 701,4.1,8,Yes,4.21,4,128,14-inch,AMD Ryzen 5
MSI0702,MSI Model 702,86477,"MSI laptop with Apple M3, 8GB RAM, 256GB SSD, 14-inch display","Apple M3, 8GB RAM, 256GB SSD, 14-inch, Battery: 5hrs",Workstation,MSI,Image of MSI Model 702,3.8,5,No,2.16,8,256,14-inch,Apple M3
MIC0703,Microsoft Model 703,49565,"Microsoft laptop with Apple M2, 10GB RAM, 256GB SSD, 15.6-inch display","Apple M2, 10GB RAM, 256GB SSD, 15.6-inch, Battery: 10hrs",Workstation,Microsoft,Image of Microsoft Model 703,3.5,10,No,4.11,10,256,15.6-inch,Apple M2
ASU0704,Asus Model 704,78827,"Asus laptop with Intel i5, 4GB RAM, 128GB SSD, 15.6-inch display","Intel i5, 4GB RAM, 128GB SSD, 15.6-inch, Battery: 14hrs",Workstation,Asus,Image of Asus Model 704,4.8,14,Yes,3.95,4,128,15.6-inch,Intel i5
LG0705,LG Model 705,93763,"LG laptop with Apple M1, 10GB RAM, 256GB SSD, 14-inch display","Apple M1, 10GB RAM, 256GB SSD, 14-inch, Battery: 6hrs",Student,LG,Image of LG Model 705,4.6,6,Yes,3.24,10,256,14-inch,Apple M1
LEN0706,Lenovo Model 706,21598,"Lenovo laptop with Intel i3, 10GB RAM, 128GB SSD, 14-inch display","Intel i3, 10GB RAM, 128GB SSD, 14-inch, Battery: 4hrs",Workstation,Lenovo,Image of Lenovo Model 706,4.3,4,No,1.73,10,128,14-inch,Intel i3
LEN0707,Lenovo Model 707,30384,"Lenovo laptop with AMD Ryzen 5, 10GB RAM, 128GB SSD, 15.6-inch display","AMD Ryzen 5, 10GB RAM, 128GB SSD, 15.6-inch, Battery: 5hrs",Convertible,Lenovo,Image of Lenovo Model 707,5.0,5,Yes,3.04,10,128,15.6-inch,AMD Ryzen 5
MSI0708,MSI Model 708,49596,"MSI laptop with Apple M1, 12GB RAM, 512GB SSD, 15.6-inch display","Apple M1, 12GB RAM, 512GB SSD, 15.6-inch, Battery: 10hrs",Ultrabook,MSI,Image of MSI Model 708,3.8,10,No,4.13,12,512,15.6-inch,Apple M1
ASU0709,Asus Model 709,94810,"Asus laptop with Intel i5, 10GB RAM, 512GB SSD, 14-inch display","Intel i5, 10GB RAM, 512GB SSD, 14-inch, Battery: 5hrs",Workstation,Asus,Image of Asus Model 709,3.6,5,No,1.24,10,512,14-inch,Intel i5
MSI0710,MSI Model 710,23997,"MSI laptop with Apple M2, 8GB RAM, 128GB SSD, 15.6-inch display","Apple M2, 8GB RAM, 128GB SSD, 15.6-inch, Battery: 9hrs",Ultrabook,MSI,Image of MSI Model 710,4.3,9,No,4.15,8,128,15.6-inch,Apple M2
ACE0711,Acer Model 711,86436,"Acer laptop with Apple M2, 8GB RAM, 256GB SSD, 15.6-inch display","Apple M2, 8GB RAM, 256GB SSD, 15.6-inch, Battery: 13hrs",Convertible,Acer,Image of Acer Model 711,4.5,13,No,4.49,8,256,15.6-inch,Apple M2
MIC0712,Microsoft Model 712,30842,"Microsoft laptop with Apple M2, 10GB RAM, 256GB SSD, 15.6-inch display","Apple M2, 10GB RAM, 256GB SSD, 15.6-inch, Battery: 8hrs",Ultrabook,Microsoft,Image of Microsoft Model 712,4.4,8,No,4.16,10,256,15.6-inch,Apple M2
MSI0713,MSI Model 713,51640,"MSI laptop with AMD Ryzen 7, 12GB RAM, 128GB SSD, 14-inch display","AMD Ryzen 7, 12GB RAM, 128GB SSD, 14-inch, Battery: 11hrs",Gaming,MSI,Image of MSI Model 713,3.9,11,Yes,1.95,12,128,14-inch,AMD Ryzen 7
APP0714,Apple Model 714,96140,"Apple laptop with AMD Ryzen 7, 8GB RAM, 256GB SSD, 14-inch display","AMD Ryzen 7, 8GB RAM, 256GB SSD, 14-inch, Battery: 11hrs",Business,Apple,Image of Apple Model 714,4.1,11,No,1.79,8,256,14-inch,AMD Ryzen 7
HP0715,HP Model 715,38381,"HP laptop with Intel i3, 4GB RAM, 128GB SSD, 14-inch display","Intel i3, 4GB RAM, 128GB SSD, 14-inch, Battery: 5hrs",Business,HP,Image of HP Model 715,4.2,5,Yes,2.29,4,128,14-inch,Intel i3
ASU0716,Asus Model 716,49160,"Asus laptop with AMD Ryzen 5, 8GB RAM, 512GB SSD, 14-inch display","AMD Ryzen 5, 8GB RAM, 512GB SSD, 14-inch, Battery: 5hrs",Business,Asus,Image of Asus Model 716,4.4,5,Yes,3.91,8,512,14-inch,AMD Ryzen 5
APP0717,Apple Model 717,94400,"Apple laptop with Apple M1, 6GB RAM, 256GB SSD, 14-inch display","Apple M1, 6GB RAM, 256GB SSD, 14-inch, Battery: 5hrs",Ultrabook,Apple,Image of Apple Model 717,4.9,5,No,1.72,6,256,14-inch,Apple M1
APP0718,Apple Model 718,68338,"Apple laptop with Apple M1, 8GB RAM, 512GB SSD, 15.6-inch display","Apple M1, 8GB RAM, 512GB SSD, 15.6-inch, Battery: 14hrs",Convertible,Apple,Image of Apple Model 718,4.9,14,Yes,3.81,8,512,15.6-inch,Apple M1
ASU0719,Asus Model 719,88180,"Asus laptop with AMD Ryzen 5, 4GB RAM, 128GB SSD, 15.6-inch display","AMD Ryzen 5, 4GB RAM, 128GB SSD, 15.6-inch, Battery: 6hrs",Business,Asus,Image of Asus Model 719,4.6,6,No,2.3,4,128,15.6-inch,AMD Ryzen 5
APP0720,Apple Model 720,28566,"Apple laptop with Apple M3, 10GB RAM, 128GB SSD, 14-inch display","Apple M3, 10GB RAM, 128GB SSD, 14-inch, Battery: 14hrs",Workstation,Apple,Image of Apple Model 720,4.5,14,No,2.08,10,128,14-inch,Apple M3
HP0721,HP Model 721,73738,"HP laptop with Intel i3, 10GB RAM, 512GB SSD, 14-inch display","Intel i3, 10GB RAM, 512GB SSD, 14-inch, Battery: 4hrs",Workstation,HP,Image of HP Model 721,4.0,4,Yes,4.24,10,512,14-inch,Intel i3
DEL0722,Dell Model 722,70106,"Dell laptop with Apple M2, 12GB RAM, 128GB SSD, 15.6-inch display","Apple M2, 12GB RAM, 128GB SSD, 15.6-inch, Battery: 5hrs",Workstation,Dell,Image of Dell Model 722,4.8,5,Yes,2.26,12,128,15.6-inch,Apple M2
MSI0723,MSI Model 723,17186,"MSI laptop with Apple M1, 8GB RAM, 512GB SSD, 15.6-inch display","Apple M1, 8GB RAM, 512GB SSD, 15.6-inch, Battery: 10hrs",Business,MSI,Image of MSI Model 723,4.4,10,No,2.11,8,512,15.6-inch,Apple M1
LEN0724,Lenovo Model 724,83277,"Lenovo laptop with Apple M1, 10GB RAM, 256GB SSD, 14-inch display","Apple M1, 10GB RAM, 256GB SSD, 14-inch, Battery: 9hrs",Ultrabook,Lenovo,Image of Lenovo Model 724,3.6,9,Yes,1.59,10,256,14-inch,Apple M1
APP0725,Apple Model 725,32743,"Apple laptop with Apple M3, 6GB RAM, 512GB SSD, 15.6-inch display","Apple M3, 6GB RAM, 512GB SSD, 15.6-inch, Battery: 5hrs",Gaming,Apple,Image of Apple Model 725,4.9,5,No,1.89,6,512,15.6-inch,Apple M3
HP0726,HP Model 726,44406,"HP laptop with AMD Ryzen 7, 12GB RAM, 512GB SSD, 15.6-inch display","AMD Ryzen 7, 12GB RAM, 512GB SSD, 15.6-inch, Battery: 5hrs",Convertible,HP,Image of HP Model 726,4.3,5,No,2.13,12,512,15.6-inch,AMD Ryzen 7
SAM0727,Samsung Model 727,48228,"Samsung laptop with Apple M1, 10GB RAM, 256GB SSD, 15.6-inch display","Apple M1, 10GB RAM, 256GB SSD, 15.6-inch, Battery: 6hrs",Convertible,Samsung,Image of Samsung Model 727,3.5,6,Yes,4.23,10,256,15.6-inch,Apple M1
LEN0728,Lenovo Model 728,95075,"Lenovo laptop with Apple M1, 10GB RAM, 128GB SSD, 15.6-inch display","Apple M1, 10GB RAM, 128GB SSD, 15.6-inch, Battery: 14hrs",Business,Lenovo,Image of Lenovo Model 728,4.1,14,Yes,3.01,10,128,15.6-inch,Apple M1
SAM0729,Samsung Model 729,96570,"Samsung laptop with Apple M3, 6GB RAM, 512GB SSD, 14-inch display","Apple M3, 6GB RAM, 512GB SSD, 14-inch, Battery: 9hrs",Student,Samsung,Image of Samsung Model 729,4.1,9,No,4.43,6,512,14-inch,Apple M3
ACE0730,Acer Model 730,20129,"Acer laptop with Intel i3, 4GB RAM, 256GB SSD, 15.6-inch display","Intel i3, 4GB RAM, 256GB SSD, 15.6-inch, Battery: 11hrs",Workstation,Acer,Image of Acer Model 730,4.6,11,Yes,3.28,4,256,15.6-inch,Intel i3
MSI0731,MSI Model 731,25060,"MSI laptop with Intel i7, 10GB RAM, 128GB SSD, 15.6-inch display","Intel i7, 10GB RAM, 128GB SSD, 15.6-inch, Battery: 7hrs",Workstation,MSI,Image of MSI Model 731,3.9,7,No,4.25,10,128,15.6-inch,Intel i7
MIC0732,Microsoft Model 732,67902,"Microsoft laptop with AMD Ryzen 5, 4GB RAM, 512GB SSD, 14-inch display","AMD Ryzen 5, 4GB RAM, 512GB SSD, 14-inch, Battery: 10hrs",Business,Microsoft,Image of Microsoft Model 732,4.3,10,No,1.79,4,512,14-inch,AMD Ryzen 5
SAM0733,Samsung Model 733,37980,"Samsung laptop with Intel i3, 6GB RAM, 512GB SSD, 14-inch display","Intel i3, 6GB RAM, 512GB SSD, 14-inch, Battery: 13hrs",Ultrabook,Samsung,Image of Samsung Model 733,5.0,13,Yes,2.29,6,512,14-inch,Intel i3
MIC0734,Microsoft Model 734,38728,"Microsoft laptop with Intel i5, 10GB RAM, 128GB SSD, 15.6-inch display","Intel i5, 10GB RAM, 128GB SSD, 15.6-inch, Battery: 9hrs",Workstation,Microsoft,Image of Microsoft Model 734,3.9,9,Yes,2.84,10,128,15.6-inch,Intel i5
SAM0735,Samsung Model 735,44234,"Samsung laptop with AMD Ryzen 5, 4GB RAM, 128GB SSD, 15.6-inch display","AMD Ryzen 5, 4GB RAM, 128GB SSD, 15.6-inch, Battery: 7hrs",Workstation,Samsung,Image of Samsung Model 735,3.5,7,No,2.49,4,128,15.6-inch,AMD Ryzen 5
MIC0736,Microsoft Model 736,44531,"Microsoft laptop with Apple M1, 4GB RAM, 512GB SSD, 14-inch display","Apple M1, 4GB RAM, 512GB SSD, 14-inch, Battery: 4hrs",Business,Microsoft,Image of Microsoft Model 736,3.9,4,No,2.44,4,512,14-inch,Apple M1
SAM0737,Samsung Model 737,43662,"Samsung laptop with Intel i3, 8GB RAM, 256GB SSD, 15.6-inch display","Intel i3, 8GB RAM, 256GB SSD, 15.6-inch, Battery: 4hrs",Gaming,Samsung,Image of Samsung Model 737,5.0,4,Yes,3.65,8,256,15.6-inch,Intel i3
MSI0738,MSI Model 738,67553,"MSI laptop with Intel i7, 6GB RAM, 128GB SSD, 14-inch display","Intel i7, 6GB RAM, 128GB SSD, 14-inch, Battery: 7hrs",Workstation,MSI,Image of MSI Model 738,4.2,7,Yes,1.74,6,128,14-inch,Intel i7
LEN0739,Lenovo Model 739,77048,"Lenovo laptop with Apple M3, 12GB RAM, 256GB SSD, 15.6-inch display","Apple M3, 12GB RAM, 256GB SSD, 15.6-inch, Battery: 8hrs",Student,Lenovo,Image of Lenovo Model 739,4.4,8,No,2.49,12,256,15.6-inch,Apple M3
DEL0740,Dell Model 740,61433,"Dell laptop with Intel i7, 12GB RAM, 512GB SSD, 14-inch display","Intel i7, 12GB RAM, 512GB SSD, 14-inch, Battery: 13hrs",Business,Dell,Image of Dell Model 740,4.6,13,Yes,3.43,12,512,14-inch,Intel i7
SAM0741,Samsung Model 741,93963,"Samsung laptop with Apple M2, 10GB RAM, 512GB SSD, 14-inch display","Apple M2, 10GB RAM, 512GB SSD, 14-inch, Battery: 9hrs",Workstation,Samsung,Image of Samsung Model 741,4.0,9,No,2.27,10,512,14-inch,Apple M2
ACE0742,Acer Model 742,88449,"Acer laptop with Apple M1, 6GB RAM, 512GB SSD, 14-inch display","Apple M1, 6GB RAM, 512GB SSD, 14-inch, Battery: 8hrs",Business,Acer,Image of Acer Model 742,4.9,8,Yes,2.57,6,512,14-inch,Apple M1
HP0743,HP Model 743,57653,"HP laptop with AMD Ryzen 7, 6GB RAM, 256GB SSD, 14-inch display","AMD Ryzen 7, 6GB RAM, 256GB SSD, 14-inch, Battery: 14hrs",Convertible,HP,Image of HP Model 743,5.0,14,Yes,3.88,6,256,14-inch,AMD Ryzen 7
LEN0744,Lenovo Model 744,54794,"Lenovo laptop with AMD Ryzen 7, 12GB RAM, 128GB SSD, 15.6-inch display","AMD Ryzen 7, 12GB RAM, 128GB SSD, 15.6-inch, Battery: 8hrs",Business,Lenovo,Image of Lenovo Model 744,4.4,8,No,2.38,12,128,15.6-inch,AMD Ryzen 7
DEL0745,Dell Model 745,62755,"Dell laptop with Intel i7, 8GB RAM, 128GB SSD, 14-inch display","Intel i7, 8GB RAM, 128GB SSD, 14-inch, Battery: 5hrs",Workstation,Dell,Image of Dell Model 745,4.4,5,No,3.24,8,128,14-inch,Intel i7
DEL0746,Dell Model 746,88560,"Dell laptop with Apple M1, 4GB RAM, 512GB SSD, 15.6-inch display","Apple M1, 4GB RAM, 512GB SSD, 15.6-inch, Battery: 10hrs",Convertible,Dell,Image of Dell Model 746,4.5,10,No,3.82,4,512,15.6-inch,Apple M1
MIC0747,Microsoft Model 747,40336,"Microsoft laptop with Intel i3, 8GB RAM, 512GB SSD, 14-inch display","Intel i3, 8GB RAM, 512GB SSD, 14-inch, Battery: 14hrs",Ultrabook,Microsoft,Image of Microsoft Model 747,4.7,14,No,3.78,8,512,14-inch,Intel i3
LG0748,LG Model 748,82731,"LG laptop with Apple M1, 8GB RAM, 128GB SSD, 15.6-inch display","Apple M1, 8GB RAM, 128GB SSD, 15.6-inch, Battery: 11hrs",Convertible,LG,Image of LG Model 748,3.8,11,Yes,1.77,8,128,15.6-inch,Apple M1
SAM0749,Samsung Model 749,98440,"Samsung laptop with Intel i3, 4GB RAM, 128GB SSD, 15.6-inch display","Intel i3, 4GB RAM, 128GB SSD, 15.6-inch, Battery: 12hrs",Convertible,Samsung,Image of Samsung Model 749,3.9,12,No,3.45,4,128,15.6-inch,Intel i3
SAM0750,Samsung Model 750,39173,"Samsung laptop with Apple M1, 6GB RAM, 512GB SSD, 15.6-inch display","Apple M1, 6GB RAM, 512GB SSD, 15.6-inch, Battery: 9hrs",Convertible,Samsung,Image of Samsung Model 750,3.9,9,No,2.69,6,512,15.6-inch,Apple M1
ASU0751,Asus Model 751,50422,"Asus laptop with Intel i7, 4GB RAM, 256GB SSD, 15.6-inch display","Intel i7, 4GB RAM, 256GB SSD, 15.6-inch, Battery: 14hrs",Gaming,Asus,Image of Asus Model 751,4.5,14,Yes,1.29,4,256,15.6-inch,Intel i7
DEL0752,Dell Model 752,47375,"Dell laptop with AMD Ryzen 5, 4GB RAM, 256GB SSD, 15.6-inch display","AMD Ryzen 5, 4GB RAM, 256GB SSD, 15.6-inch, Battery: 10hrs",Business,Dell,Image of Dell Model 752,4.8,10,Yes,1.41,4,256,15.6-inch,AMD Ryzen 5
ACE0753,Acer Model 753,84652,"Acer laptop with Apple M3, 8GB RAM, 256GB SSD, 15.6-inch display","Apple M3, 8GB RAM, 256GB SSD, 15.6-inch, Battery: 13hrs",Student,Acer,Image of Acer Model 753,4.8,13,No,3.24,8,256,15.6-inch,Apple M3
SAM0754,Samsung Model 754,52603,"Samsung laptop with Intel i3, 8GB RAM, 256GB SSD, 14-inch display","Intel i3, 8GB RAM, 256GB SSD, 14-inch, Battery: 9hrs",Student,Samsung,Image of Samsung Model 754,3.9,9,No,2.89,8,256,14-inch,Intel i3
MIC0755,Microsoft Model 755,64230,"Microsoft laptop with Apple M3, 10GB RAM, 256GB SSD, 15.6-inch display","Apple M3, 10GB RAM, 256GB SSD, 15.6-inch, Battery: 11hrs",Workstation,Microsoft,Image of Microsoft Model 755,3.6,11,Yes,2.48,10,256,15.6-inch,Apple M3
HP0756,HP Model 756,83273,"HP laptop with Apple M2, 4GB RAM, 512GB SSD, 14-inch display","Apple M2, 4GB RAM, 512GB SSD, 14-inch, Battery: 13hrs",Workstation,HP,Image of HP Model 756,4.2,13,Yes,2.65,4,512,14-inch,Apple M2
MIC0757,Microsoft Model 757,99108,"Microsoft laptop with Apple M1, 6GB RAM, 256GB SSD, 15.6-inch display","Apple M1, 6GB RAM, 256GB SSD, 15.6-inch, Battery: 11hrs",Gaming,Microsoft,Image of Microsoft Model 757,4.3,11,Yes,2.32,6,256,15.6-inch,Apple M1
MIC0758,Microsoft Model 758,50735,"Microsoft laptop with Intel i7, 10GB RAM, 128GB SSD, 15.6-inch display","Intel i7, 10GB RAM, 128GB SSD, 15.6-inch, Battery: 7hrs",Gaming,Microsoft,Image of Microsoft Model 758,3.5,7,No,2.74,10,128,15.6-inch,Intel i7
ACE0759,Acer Model 759,90291,"Acer laptop with AMD Ryzen 5, 10GB RAM, 512GB SSD, 15.6-inch display","AMD Ryzen 5, 10GB RAM, 512GB SSD, 15.6-inch, Battery: 9hrs",Convertible,Acer,Image of Acer Model 759,5.0,9,No,4.07,10,512,15.6-inch,AMD Ryzen 5
MIC0760,Microsoft Model 760,63950,"Microsoft laptop with Apple M1, 4GB RAM, 128GB SSD, 14-inch display","Apple M1, 4GB RAM, 128GB SSD, 14-inch, Battery: 7hrs",Convertible,Microsoft,Image of Microsoft Model 760,4.7,7,No,4.17,4,128,14-inch,Apple M1
DEL0761,Dell Model 761,57156,"Dell laptop with AMD Ryzen 5, 4GB RAM, 128GB SSD, 14-inch display","AMD Ryzen 5, 4GB RAM, 128GB SSD, 14-inch, Battery: 14hrs",Workstation,Dell,Image of Dell Model 761,3.6,14,Yes,1.72,4,128,14-inch,AMD Ryzen 5
DEL0762,Dell Model 762,49064,"Dell laptop with Intel i3, 4GB RAM, 128GB SSD, 15.6-inch display","Intel i3, 4GB RAM, 128GB SSD, 15.6-inch, Battery: 9hrs",Gaming,Dell,Image of Dell Model 762,4.8,9,Yes,3.73,4,128,15.6-inch,Intel i3
MSI0763,MSI Model 763,99053,"MSI laptop with Apple M2, 8GB RAM, 256GB SSD, 15.6-inch display","Apple M2, 8GB RAM, 256GB SSD, 15.6-inch, Battery: 7hrs",Ultrabook,MSI,Image of MSI Model 763,3.5,7,Yes,3.84,8,256,15.6-inch,Apple M2
APP0764,Apple Model 764,18990,"Apple laptop with AMD Ryzen 5, 8GB RAM, 512GB SSD, 14-inch display","AMD Ryzen 5, 8GB RAM, 512GB SSD, 14-inch, Battery: 6hrs",Student,Apple,Image of Apple Model 764,4.4,6,No,4.45,8,512,14-inch,AMD Ryzen 5
APP0765,Apple Model 765,95520,"Apple laptop with Apple M3, 8GB RAM, 256GB SSD, 15.6-inch display","Apple M3, 8GB RAM, 256GB SSD, 15.6-inch, Battery: 8hrs",Ultrabook,Apple,Image of Apple Model 765,4.3,8,No,4.28,8,256,15.6-inch,Apple M3
MIC0766,Microsoft Model 766,66195,"Microsoft laptop with Intel i5, 10GB RAM, 256GB SSD, 15.6-inch display","Intel i5, 10GB RAM, 256GB SSD, 15.6-inch, Battery: 7hrs",Workstation,Microsoft,Image of Microsoft Model 766,4.6,7,No,1.73,10,256,15.6-inch,Intel i5
ACE0767,Acer Model 767,92427,"Acer laptop with Intel i7, 6GB RAM, 512GB SSD, 14-inch display","Intel i7, 6GB RAM, 512GB SSD, 14-inch, Battery: 8hrs",Convertible,Acer,Image of Acer Model 767,4.3,8,No,4.17,6,512,14-inch,Intel i7
SAM0768,Samsung Model 768,46615,"Samsung laptop with AMD Ryzen 7, 8GB RAM, 256GB SSD, 14-inch display","AMD Ryzen 7, 8GB RAM, 256GB SSD, 14-inch, Battery: 7hrs",Convertible,Samsung,Image of Samsung Model 768,4.5,7,Yes,1.91,8,256,14-inch,AMD Ryzen 7
ASU0769,Asus Model 769,68332,"Asus laptop with AMD Ryzen 5, 10GB RAM, 256GB SSD, 15.6-inch display","AMD Ryzen 5, 10GB RAM, 256GB SSD, 15.6-inch, Battery: 10hrs",Ultrabook,Asus,Image of Asus Model 769,4.0,10,No,2.92,10,256,15.6-inch,AMD Ryzen 5
APP0770,Apple Model 770,70009,"Apple laptop with AMD Ryzen 7, 6GB RAM, 512GB SSD, 15.6-inch display","AMD Ryzen 7, 6GB RAM, 512GB SSD, 15.6-inch, Battery: 10hrs",Gaming,Apple,Image of Apple Model 770,4.0,10,Yes,2.34,6,512,15.6-inch,AMD Ryzen 7
MIC0771,Microsoft Model 771,40773,"Microsoft laptop with Apple M1, 10GB RAM, 128GB SSD, 14-inch display","Apple M1, 10GB RAM, 128GB SSD, 14-inch, Battery: 14hrs",Business,Microsoft,Image of Microsoft Model 771,4.8,14,Yes,2.29,10,128,14-inch,Apple M1
MIC0772,Microsoft Model 772,70202,"Microsoft laptop with Intel i7, 6GB RAM, 512GB SSD, 14-inch display","Intel i7, 6GB RAM, 512GB SSD, 14-inch, Battery: 14hrs",Gaming,Microsoft,Image of Microsoft Model 772,4.4,14,No,1.46,6,512,14-inch,Intel i7
MIC0773,Microsoft Model 773,99598,"Microsoft laptop with AMD Ryzen 7, 6GB RAM, 256GB SSD, 15.6-inch display","AMD Ryzen 7, 6GB RAM, 256GB SSD, 15.6-inch, Battery: 8hrs",Gaming,Microsoft,Image of Microsoft Model 773,3.8,8,No,2.84,6,256,15.6-inch,AMD Ryzen 7
SAM0774,Samsung Model 774,48268,"Samsung laptop with Intel i5, 10GB RAM, 128GB SSD, 15.6-inch display","Intel i5, 10GB RAM, 128GB SSD, 15.6-inch, Battery: 4hrs",Convertible,Samsung,Image of Samsung Model 774,3.7,4,No,2.21,10,128,15.6-inch,Intel i5
SAM0775,Samsung Model 775,42902,"Samsung laptop with Intel i5, 4GB RAM, 128GB SSD, 15.6-inch display","Intel i5, 4GB RAM, 128GB SSD, 15.6-inch, Battery: 4hrs",Convertible,Samsung,Image of Samsung Model 775,4.7,4,No,3.89,4,128,15.6-inch,Intel i5
MIC0776,Microsoft Model 776,36653,"Microsoft laptop with Apple M2, 4GB RAM, 128GB SSD, 14-inch display","Apple M2, 4GB RAM, 128GB SSD, 14-inch, Battery: 13hrs",Workstation,Microsoft,Image of Microsoft Model 776,4.6,13,No,3.92,4,128,14-inch,Apple M2
DEL0777,Dell Model 777,96630,"Dell laptop with AMD Ryzen 7, 12GB RAM, 256GB SSD, 15.6-inch display","AMD Ryzen 7, 12GB RAM, 256GB SSD, 15.6-inch, Battery: 5hrs",Gaming,Dell,Image of Dell Model 777,4.0,5,Yes,3.69,12,256,15.6-inch,AMD Ryzen 7
HP0778,HP Model 778,31668,"HP laptop with AMD Ryzen 5, 10GB RAM, 128GB SSD, 15.6-inch display","AMD Ryzen 5, 10GB RAM, 128GB SSD, 15.6-inch, Battery: 5hrs",Convertible,HP,Image of HP Model 778,4.1,5,No,2.44,10,128,15.6-inch,AMD Ryzen 5
ASU0779,Asus Model 779,83092,"Asus laptop with AMD Ryzen 7, 4GB RAM, 128GB SSD, 14-inch display","AMD Ryzen 7, 4GB RAM, 128GB SSD, 14-inch, Battery: 7hrs",Business,Asus,Image of Asus Model 779,4.7,7,Yes,3.33,4,128,14-inch,AMD Ryzen 7
